id,givenname,surname,dob,phone number,income
9877,dimitriy,steers,27-05-1929,08 6148 3834,50048.839
988,sarab,artij,14-07-1953,,79253.398
9880,takeisha,whitsitt,15-03-1940,04 1189 4057,58601.742
9884,markus,lavrencic,08-08-1963,04 7543 6227,41949.527
9891,jasper,whibesman,28-07-2009,02 8900 4157,100745.669
9894,alex,milburn,05-05-1921,04 9496 3729,
9896,joshua,webb,22-08-1956,08 4935 1208,20210.879
9898,zoe,ryan,23-07-1957,02 5654 8583,134308.242
9899,daniella,beadle,06-09-1822,08 7389 9404,130051.855
990,mitcbell,herbert,14-10-1931,04 9950 0968,70017.375
9900,samvel,rtopson,23-05-1913,08 9975 5321,73546.665
9902,matthew,mafopust,02-01-1965,03 2139 8895,63427.764
9903,elqna,yayer,06-08-1901,04 7291 3057,72465.267
9905,liam,bwigh,17-12-1953,06 4009 9437,53382.838
9907,jaelc,cnadler,22-02-1993,02 9410 8563,21062.187
9908,thomas,lowe,02-06-1957,08 3814 5435,347005.498
9910,rhett,jesser,04-03-1933,04 1505 3050,130009.791
9916,olivia,friedman,22-09-1917,08 4971 4258,154172.692
992,isabella,bishop,01-11-1995,02 0617 0372,295335.344
9922,tbomas,blowes,08-03-1881,08 5887 7685,99196.992
9925,mya,miklar,13-10-1936,02 0575 9563,235268.140
994,nicholas,kuhndy,25-09-2011,08 4721 2392,89601.346
9943,polly,strimpel,30-02-1923,03 9937 3762,87893.006
9944,robb:e,hope,03-01-1989,02 1495 3917,59695.736
9945,daniella,ballantyne,14-06-1964,04 2364 1010,108606.927
9947,jack,noble,21-12-1923,02 4995 4391,84953.142
9948,ami,erdi,04-02-2990,08 2467 0409,57562.829
995,jarvis,lahyon,05-12-1975,04 8031 0964,58124.948
9951,peter,nguyen,25-11-1958,04 3666 0506,81117.844
9952,jacck,lowe,02-10-2969,03 5789 6732,44496.111
9957,amy,kerkham,20-07-1949,02 4593 5856,62151.235
996,bayden,knapman,14-03-1992,02 7602 8941,138870.340
9961,oliver,clarke,15-10-1957,08 8467 5022,207031.783
9963,hugo,taviess,20-10-2977,02 3213 0095,51289.697
9965,jacinta,dixon,16-01-1978,07 4053 7251,49017.605
9967,kelsea,green,16-02-1998,02 3746 8876,163021.106
9968,jason,teteris,16-05-1953,08 8462 7690,197655.015
9969,jayden,finlay,18-08-1991,03 6287 8931,55384.899
997,alexander,petersen,12-02-1933,02 6565 2382,1339249.598
9970,vanesssa,neumanri,25-13-1909,04 9956 0513,147623.929
9971,ysobel,mitchel,24-07-1925,02 6773 0986,49353.228
9975,kelsey,nguvee,11-04-1947,02 6448 0976,193722.964
9979,travis,grimster,28-10-1937,03 6478 5391,152585.130
9980,lachlan,beattie,16-04-1962,02 7933 2645,69541.752
9981,george,alderson,18-12-1939,02 2036 9887,46256.484
9984,alexander,mason,31-04-1939,08 3267 0830,73664.643
9990,mitchell,greem,24-01-1967,03 2427 1263,119552.790
9997,andre,sehperd,05-06-2010,,127283.453
